,title,source,date,datetime,desc,link
363,Bitcoin better than the dollar?,Phys.org,"Oct 11, 2018",2018-10-11 12:00:00,"Advanced statistical analysis for the Bitcoin market carried out at the Institute of Nuclear Physics of the Polish Academy of Sciences in Cracow, however, has not ...",https://phys.org/news/2018-10-bitcoin-dollar.html
364,Crippling DoS vulnerability put the entire Bitcoin market at risk,TNW,"Sep 20, 2018",2018-09-20 04:00:00,"Until now, Bitcoin miners could have brought down the entire blockchain by flooding full node operators with traffic, via a Denial-of-Service (DDoS) attack.",https://thenextweb.com/news/bitcoin-core-vulnerability-blockchain-ddos
365,Crippling DoS vulnerability put the entire Bitcoin market at risk,TNW,"Sep 20, 2018",2018-09-20 12:00:00,"Until now, Bitcoin miners could have brought down the entire blockchain by flooding full node operators with traffic, via a Denial-of-Service (DDoS) attack.",https://thenextweb.com/news/bitcoin-core-vulnerability-blockchain-ddos
366,Can Bitcoin Replace Gold as the Crisis Investment?,Barron's,"Sep 21, 2018",2018-09-21 04:00:00,"Can Bitcoin Replace Gold as the Crisis Investment? ... Bitcoin is sometimes called digital gold, and for good reason. It's relatively scarce, recognized across borders, ...",https://www.barrons.com/articles/can-bitcoin-replace-gold-as-the-crisis-investment-1537577713
367,Can Bitcoin Replace Gold as the Crisis Investment?,Barron's,"Sep 21, 2018",2018-09-21 12:00:00,"Can Bitcoin Replace Gold as the Crisis Investment? ... Bitcoin is sometimes called digital gold, and for good reason. It's relatively scarce, recognized across borders, ...",https://www.barrons.com/articles/can-bitcoin-replace-gold-as-the-crisis-investment-1537577713
368,"Bitcoin Scalability to Power Next Bull Run, Pantera's Krug Says",Bloomberg.com,"Oct 16, 2018",2018-10-16 04:00:00,"Bitcoin Scalability to Power Next Bull Run, Pantera's Krug Says. Bloomberg Markets · TV Shows. October 16th, 2018, 8:45 AM PDT.",https://www.bloomberg.com/news/videos/2018-10-16/bitcoin-scalability-to-power-next-bull-run-pantera-s-krug-says-video
369,"Bitcoin Scalability to Power Next Bull Run, Pantera's Krug Says",Bloomberg.com,"Oct 16, 2018",2018-10-16 12:00:00,"Bitcoin Scalability to Power Next Bull Run, Pantera's Krug Says. Bloomberg Markets · TV Shows. October 16th, 2018, 8:45 AM PDT.",https://www.bloomberg.com/news/videos/2018-10-16/bitcoin-scalability-to-power-next-bull-run-pantera-s-krug-says-video
370,Study Argues Chinese Mining Centralization Threatens,Bitcoin News,"Oct 14, 2018",2018-10-14 04:00:00,"The researchers estimate that “74% of the hash power on the Bitcoin network is in Chinese-managed mining pools,” and seek to explore the ways in which this ...",https://news.bitcoin.com/chinese-mining-threatens-bitcoin/
371,Study Argues Chinese Mining Centralization Threatens,Bitcoin News,"Oct 14, 2018",2018-10-14 12:00:00,"The researchers estimate that “74% of the hash power on the Bitcoin network is in Chinese-managed mining pools,” and seek to explore the ways in which this ...",https://news.bitcoin.com/chinese-mining-threatens-bitcoin/
372,Qatari Research Shows Environmental Cost of Bitcoin,Al-Fanar Media,"Oct 12, 2018",2018-10-12 04:00:00,"The rise of Bitcoin—an online, international and anonymous currency—is causing significant environmental damage through the energy required to power the ...",https://www.al-fanarmedia.org/2018/10/qatari-research-shows-environmental-cost-of-bitcoin/
373,Qatari Research Shows Environmental Cost of Bitcoin,Al-Fanar Media,"Oct 12, 2018",2018-10-12 12:00:00,"The rise of Bitcoin—an online, international and anonymous currency—is causing significant environmental damage through the energy required to power the ...",https://www.al-fanarmedia.org/2018/10/qatari-research-shows-environmental-cost-of-bitcoin/
374,Cody Wilson is on the lam with $1 million in bitcoin,Southern Poverty Law Center,"Sep 20, 2018",2018-09-20 04:00:00,"Bitcoin accounts identified as belonging to Wilson and his company by Hatewatch staff show that on Aug. 16, 2018, in a little over an hour, Cody Wilson emptied ...",https://www.splcenter.org/hatewatch/2018/09/20/cody-wilson-lam-1-million-bitcoin
375,Cody Wilson is on the lam with $1 million in bitcoin,Southern Poverty Law Center,"Sep 20, 2018",2018-09-20 12:00:00,"Bitcoin accounts identified as belonging to Wilson and his company by Hatewatch staff show that on Aug. 16, 2018, in a little over an hour, Cody Wilson emptied ...",https://www.splcenter.org/hatewatch/2018/09/20/cody-wilson-lam-1-million-bitcoin
376,Dev sends Bitcoin without using the web or the power grid,TNW,"Oct 16, 2018",2018-10-16 04:00:00,"One day we might all be able to send Bitcoin from literally anywhere in the world, with no electricity and no internet connection. Off-grid cryptocurrency ...",https://thenextweb.com/hardfork/2018/10/16/bitcoin-offgrid-transactions/
377,Dev sends Bitcoin without using the web or the power grid,TNW,"Oct 16, 2018",2018-10-16 12:00:00,"One day we might all be able to send Bitcoin from literally anywhere in the world, with no electricity and no internet connection. Off-grid cryptocurrency ...",https://thenextweb.com/hardfork/2018/10/16/bitcoin-offgrid-transactions/
378,IMF Issues Stark Warning Over Bitcoin And Crypto 'Rapid' Growth,Forbes,"Oct 9, 2018",2018-10-09 04:00:00,"Bitcoin and cryptocurrencies, including Ripple Lab's XRP token, ethereum, litecoin, EOS, and stellar, are being examined by the traditional financial system to ...",https://www.forbes.com/sites/billybambrough/2018/10/09/imf-issues-stark-warning-over-bitcoin-and-crypto-rapid-growth/
379,IMF Issues Stark Warning Over Bitcoin And Crypto 'Rapid' Growth,Forbes,"Oct 9, 2018",2018-10-09 12:00:00,"Bitcoin and cryptocurrencies, including Ripple Lab's XRP token, ethereum, litecoin, EOS, and stellar, are being examined by the traditional financial system to ...",https://www.forbes.com/sites/billybambrough/2018/10/09/imf-issues-stark-warning-over-bitcoin-and-crypto-rapid-growth/
380,Research: China has the power to destroy Bitcoin,TNW,"Oct 8, 2018",2018-10-08 04:00:00,Chinese mining pools control Bitcoin. The paper establishes its thesis by proving the Bitcoin mining ecosystem has become “heavily centralized.” Cryptocurrency ...,https://thenextweb.com/news/china-means-intent-destroy-bitcoin
381,Research: China has the power to destroy Bitcoin,TNW,"Oct 8, 2018",2018-10-08 12:00:00,Chinese mining pools control Bitcoin. The paper establishes its thesis by proving the Bitcoin mining ecosystem has become “heavily centralized.” Cryptocurrency ...,https://thenextweb.com/news/china-means-intent-destroy-bitcoin
382,Not Everyone Wants to Fix Bitcoin's 'Time Warp Attack' – Here's Why - CoinDesk,CoinDesk,"Oct 13, 2018",2018-10-13 04:00:00,"Still, there's a divide forming in conversation surrounding bitcoin's long-standing “timewarp attack” – and for good reason. First and foremost, Blockstream co- ...",https://www.coindesk.com/not-everyone-wants-to-fix-bitcoins-time-warp-attack-heres-why
383,Not Everyone Wants to Fix Bitcoin's 'Time Warp Attack' – Here's Why - CoinDesk,CoinDesk,"Oct 13, 2018",2018-10-13 12:00:00,"Still, there's a divide forming in conversation surrounding bitcoin's long-standing “timewarp attack” – and for good reason. First and foremost, Blockstream co- ...",https://www.coindesk.com/not-everyone-wants-to-fix-bitcoins-time-warp-attack-heres-why
384,How to Set up a Bitcoin Paper Wallet – Wallets Bitcoin News,Bitcoin News,"Oct 1, 2018",2018-10-01 04:00:00,"Paper wallets are a cheap and secure way to store bitcoin savings, having been around since the earliest days of Bitcoin. Many believe they are the most secure ...",https://news.bitcoin.com/how-to-set-up-bitcoin-paper-wallet/
385,How to Set up a Bitcoin Paper Wallet – Wallets Bitcoin News,Bitcoin News,"Oct 1, 2018",2018-10-01 12:00:00,"Paper wallets are a cheap and secure way to store bitcoin savings, having been around since the earliest days of Bitcoin. Many believe they are the most secure ...",https://news.bitcoin.com/how-to-set-up-bitcoin-paper-wallet/
386,Do These Indicators Suggest a Bitcoin Price Rally Early in 2019? - CoinDesk,CoinDesk,"Oct 16, 2018",2018-10-16 04:00:00,"Bitcoin (BTC), the world's largest cryptocurrency by market capitalization has enjoyed a staggering price increase in excess of 150,000 percent since it was first ...",https://www.coindesk.com/do-these-indicators-suggest-a-bitcoin-price-rally-early-in-2019
387,Do These Indicators Suggest a Bitcoin Price Rally Early in 2019? - CoinDesk,CoinDesk,"Oct 16, 2018",2018-10-16 12:00:00,"Bitcoin (BTC), the world's largest cryptocurrency by market capitalization has enjoyed a staggering price increase in excess of 150,000 percent since it was first ...",https://www.coindesk.com/do-these-indicators-suggest-a-bitcoin-price-rally-early-in-2019
388,Google And Goldman Back Bitcoin Startup For Small Businesses,Forbes,"Sep 26, 2018",2018-09-26 04:00:00,"Instead of relying on a series of correspondents to move money between different jurisdictions around the world, Marwan's latest venture, Veem, uses bitcoin to ...",https://www.forbes.com/sites/michaeldelcastillo/2018/09/26/google-and-goldman-back-bitcoin-startup-for-small-businesses/
389,Google And Goldman Back Bitcoin Startup For Small Businesses,Forbes,"Sep 26, 2018",2018-09-26 12:00:00,"Instead of relying on a series of correspondents to move money between different jurisdictions around the world, Marwan's latest venture, Veem, uses bitcoin to ...",https://www.forbes.com/sites/michaeldelcastillo/2018/09/26/google-and-goldman-back-bitcoin-startup-for-small-businesses/
390,Bitcoin Futures Firm 1Broker Moves to Renew Trader Access After US Charges - CoinDesk,CoinDesk,"Oct 2, 2018",2018-10-02 04:00:00,"Bitcoin futures firm 1Broker said Monday that it will begin allowing users to access a “read-only” version of its platform, a move that comes days after it was hit ...",https://www.coindesk.com/bitcoin-futures-firm-1broker-moves-to-renew-trader-access-after-us-charges
391,Bitcoin Futures Firm 1Broker Moves to Renew Trader Access After US Charges - CoinDesk,CoinDesk,"Oct 2, 2018",2018-10-02 12:00:00,"Bitcoin futures firm 1Broker said Monday that it will begin allowing users to access a “read-only” version of its platform, a move that comes days after it was hit ...",https://www.coindesk.com/bitcoin-futures-firm-1broker-moves-to-renew-trader-access-after-us-charges
392,Crypto Conversions Can Be Traced: US Customs,Investopedia,"Oct 4, 2018",2018-10-04 04:00:00,How Cryptocurrency Conversions are Tracked? Allen reported that cryptocurrencies like Bitcoin and Monero are regularly used in transactions linked to nefarious ...,https://www.investopedia.com/news/crypto-conversions-can-be-traced-us-customs/
393,Crypto Conversions Can Be Traced: US Customs,Investopedia,"Oct 4, 2018",2018-10-04 12:00:00,How Cryptocurrency Conversions are Tracked? Allen reported that cryptocurrencies like Bitcoin and Monero are regularly used in transactions linked to nefarious ...,https://www.investopedia.com/news/crypto-conversions-can-be-traced-us-customs/
394,"""Bitcoin Rodney"" builds his sportscar fleet",,"Oct 8, 2018",2018-10-08 04:00:00,"Bitcoin Rodney was spotted getting lunch at The Dons' Wood-Fired Pizza in Sterling, Va., last month. Parked outside was a customized Corvette he purchased ...",https://www.autonews.com/article/20181008/OEM06/181009729/buying-vehicles-the-bitcoin-way
395,"""Bitcoin Rodney"" builds his sportscar fleet",,"Oct 8, 2018",2018-10-08 12:00:00,"Bitcoin Rodney was spotted getting lunch at The Dons' Wood-Fired Pizza in Sterling, Va., last month. Parked outside was a customized Corvette he purchased ...",https://www.autonews.com/article/20181008/OEM06/181009729/buying-vehicles-the-bitcoin-way
396,Five reasons why bitcoin fails the innovation test,Financial Times,"Sep 23, 2018",2018-09-23 04:00:00,"First, bitcoin is slower than conventional alternatives. Transaction confirmation times are typically 10 to 20 minutes, but in the virtual currency frenzy at the turn of ...",https://www.ft.com/content/1b722b1c-bd83-11e8-8dfd-2f1cbc7ee27c
397,Five reasons why bitcoin fails the innovation test,Financial Times,"Sep 23, 2018",2018-09-23 12:00:00,"First, bitcoin is slower than conventional alternatives. Transaction confirmation times are typically 10 to 20 minutes, but in the virtual currency frenzy at the turn of ...",https://www.ft.com/content/1b722b1c-bd83-11e8-8dfd-2f1cbc7ee27c
398,Crypto Pioneer David Chaum Says He’s Built a Better Bitcoin,Wall Street Journal,"Sep 19, 2018",2018-09-19 04:00:00,"Bitcoin, unveiled about 10 years ago by a person or people using the pseudonym Satoshi Nakamoto, is a digital currency that exists on a computer network that ...",https://www.wsj.com/articles/crypto-pioneer-david-chaum-says-hes-built-a-better-bitcoin-1537405201
399,Crypto Pioneer David Chaum Says He’s Built a Better Bitcoin,Wall Street Journal,"Sep 19, 2018",2018-09-19 12:00:00,"Bitcoin, unveiled about 10 years ago by a person or people using the pseudonym Satoshi Nakamoto, is a digital currency that exists on a computer network that ...",https://www.wsj.com/articles/crypto-pioneer-david-chaum-says-hes-built-a-better-bitcoin-1537405201
400,"$6,550: Bitcoin Charts Suggest New Target for Price Rally - CoinDesk",CoinDesk,"Sep 17, 2018",2018-09-17 04:00:00,"The corrective rally in bitcoin (BTC) could gather momentum if key resistance above $6,500 is crossed on the back of high volumes, according to technical charts ...",https://www.coindesk.com/6550-bitcoin-charts-suggest-new-target-for-price-rally
401,"$6,550: Bitcoin Charts Suggest New Target for Price Rally - CoinDesk",CoinDesk,"Sep 17, 2018",2018-09-17 12:00:00,"The corrective rally in bitcoin (BTC) could gather momentum if key resistance above $6,500 is crossed on the back of high volumes, according to technical charts ...",https://www.coindesk.com/6550-bitcoin-charts-suggest-new-target-for-price-rally
402,Soaring Inflation Sends Bitcoin Trading Volume to [Another] New High in Venezuela,CCN.com,"Oct 16, 2018",2018-10-16 04:00:00,"Per Coin Dance, bitcoins worth nearly 900 million bolivars have been traded so far this week in Venezuela, and this is already higher than last's week volume of ...",https://www.ccn.com/as-inflation-soars-bitcoin-trading-volumes-rise-to-record-highs-in-venezuela/
403,Soaring Inflation Sends Bitcoin Trading Volume to [Another] New High in Venezuela,CCN.com,"Oct 16, 2018",2018-10-16 12:00:00,"Per Coin Dance, bitcoins worth nearly 900 million bolivars have been traded so far this week in Venezuela, and this is already higher than last's week volume of ...",https://www.ccn.com/as-inflation-soars-bitcoin-trading-volumes-rise-to-record-highs-in-venezuela/
